trip_trip_id,trip_route_id,trip_direction_id,trip_start_time,trip_start_date,trip_schedule_relationship,vehicle_id,vehicle_label,vehicle_license_plate,vehicle_wheelchair_accessible,position_latitude,position_longitude,position_bearing,position_odometer,position_speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status,occupancy_percentage,multi_carriage_details
,,0,,,0,1657,,,0,50.758445739746094,-1.2882059812545776,359.0,0.0,0.0,0,,2,1707579143,0,0,0,
,,0,,,0,YX64VNC,,,0,53.56132888793945,-2.369292974472046,359.0,0.0,0.0,0,,2,1707495021,0,0,0,
VJ621d0b7a1038de679ed5b4cc94fe2e7196199036,4188,0,15:15:00,20240210,0,1660,,,0,50.64933776855469,-1.2666380405426025,234.0,0.0,0.0,16,,2,1707579164,0,0,0,
VJ510e312185e9a3e61b9c41de5df0870e58e4e5e9,4188,0,14:35:00,20240210,0,1662,,,0,50.632652282714844,-1.2487510442733765,263.0,0.0,0.0,43,,2,1707579152,0,0,0,
,,0,,,0,2760,,,0,50.91802978515625,-1.4590200185775757,359.0,0.0,0.0,0,,2,1707579164,0,0,0,
VJ96127ab545e8519a522d945d4179b9e1cb13b44d,79266,0,16:20:00,20240209,0,SCGL-18501,,,0,51.55488586425781,-1.8031189441680908,90.0,0.0,0.0,28,,2,1707499153,0,0,0,
,,0,,,0,4290,,,0,51.395477294921875,0.4595629870891571,359.0,0.0,0.0,0,,2,1707564511,0,0,0,
VJ68232b130121a5a5dccb0fcf121da176249056a8,15720,0,12:30:00,20240210,0,477,,,0,50.79502868652344,0.054253000766038895,359.0,0.0,0.0,3,,2,1707568727,0,0,0,
VJ13d18ce5d932864e58ea5529e1dfa014b7d9046f,6864,0,14:40:00,20240210,0,FLEI-63505,,,0,52.6484260559082,-1.1529109477996826,109.0,0.0,0.0,49,,2,1707579151,0,0,0,
VJ9d6d25ad5ae9c3f2ecaf63383a6e2739afd1459a,3830,0,11:00:00,20240210,0,4310,,,0,51.40183639526367,0.5330809950828552,359.0,0.0,0.0,7,,2,1707563696,0,0,0,
VJ4630e2e5a3f614dfb06fcc96d56955f268c6d901,4824,0,15:36:00,20240210,0,SCOX-12008,,,0,51.7479362487793,-1.2589669227600098,30.0,0.0,0.0,0,,1,1707579147,0,0,0,
,,0,,,0,1663,,,0,50.69821548461914,-1.2940549850463867,359.0,0.0,0.0,0,,2,1707578795,0,0,0,
VJf0fc258fb8a8a211b6d4fe61c21c946e124212f1,9106,0,15:07:00,20240210,0,SCOX-36762,,,0,52.04572677612305,-1.3179758787155151,0.0,0.0,0.0,24,,2,1707579157,0,0,0,
,,0,,,0,FESX-67755,,,0,51.94599151611328,0.6476759910583496,359.0,0.0,0.0,0,,2,1707523059,0,0,0,
VJ579ab6dd78eb954846be3e8e163d9460a8df6793,87325,0,15:17:00,20240210,0,2603,,,0,55.03839874267578,-1.4731030464172363,309.0,0.0,0.0,8,,2,1707579167,0,0,0,
VJe342ef91871d03e83b29c88ceb0d37d4baffa8da,6141,0,15:20:00,20240210,0,FESX-37985,,,0,51.54132843017578,0.6980850100517273,359.0,0.0,0.0,6,,2,1707579159,0,0,0,
VJ4214a3f7b29dc4c4b8452d53c1cf7617435ac640,54426,0,15:30:00,20240210,0,FESX-44001,,,0,51.47930145263672,0.32654300332069397,359.0,0.0,0.0,2,,2,1707579156,0,0,0,
VJ6c060d4cada57983e874ce05258f740ffd8476c4,54230,0,15:31:00,20240210,0,FESX-67756,,,0,51.64425277709961,0.6195849776268005,19.0,0.0,0.0,1,,2,1707579138,0,0,0,
VJ348ab1ca6f51d1cbac972b1948b184761c15913a,26204,0,15:30:00,20240210,0,RIG_6495,,,0,52.5419921875,-0.26427799463272095,233.0,0.0,0.0,0,,1,1707579156,0,0,0,
VJa4082be8317eb1e7250c5d3b4daf0e91c3ab860b,55714,0,15:09:00,20240210,0,51_-_LN18ETO,,,0,53.847686767578125,-1.8356009721755981,13.0,0.0,0.0,30,,2,1707579165,0,0,0,
VJd04399809f0180337f4e6b28d82afaac6c0988f5,74093,0,15:05:00,20240210,0,520,,,0,53.17964553833008,-0.5872899889945984,359.0,0.0,0.0,17,,2,1707579146,0,0,0,
,,0,,,0,FESX-67779,,,0,51.7354850769043,0.46973299980163574,359.0,0.0,0.0,0,,2,1707522975,0,0,0,
VJ42c5ff891c36cdb5a5626c661168709038c2bca6,9947,0,14:54:00,20240210,0,LO19_YYE,,,0,53.558101654052734,-2.0054550170898438,57.0,0.0,0.0,46,,2,1707579133,0,0,0,
,,0,,,0,NH17_BUS,,,0,53.519020080566406,-0.4712440073490143,359.0,0.0,0.0,0,,2,1707494300,0,0,0,
,,0,,,0,LX21CJE,,,0,51.035396575927734,-2.2755749225616455,359.0,0.0,0.0,0,,2,1707579143,0,0,0,
VJ8bbe23072be1823e64390da1aed6916732423846,49969,0,15:10:00,20240210,0,M111_BCT,,,0,52.95047378540039,-0.16328799724578857,359.0,0.0,0.0,18,,2,1707579151,0,0,0,
VJff0dd32ccf48d7563840363fd66708c6c8c2941f,1324,0,15:15:00,20240209,0,SN56_AFK,,,0,55.139957427978516,-1.56809401512146,359.0,0.0,0.0,1,,2,1707491714,0,0,0,
VJ0f7d54dfe68ffb9f4e3067369ceaf3efc7842e00,8102,0,14:51:00,20240210,0,4315,,,0,51.44007110595703,0.3692159950733185,276.0,0.0,0.0,34,,2,1707579139,0,0,0,
VJ642d841b77a3990164b2bd1e9330cf6955dbf0f3,5376,0,15:31:00,20240210,0,FLEI-63508,,,0,52.5858039855957,-1.1500509977340698,350.0,0.0,0.0,2,,2,1707579157,0,0,0,
VJ916dd58bf56f12efedb3f50623014d4eb2053ee1,5932,0,15:20:00,20240210,0,FLEI-63511,,,0,52.635990142822266,-1.1598379611968994,290.0,0.0,0.0,10,,2,1707579165,0,0,0,
VJbb1b6373033c90bf3ebff0aea24d9b80350e19a4,3859,0,14:30:00,20240210,0,SDVN-10454,,,0,50.896507263183594,-3.3811538219451904,276.0,0.0,0.0,52,,2,1707579146,0,0,0,
,,0,,,0,FESX-69421,,,0,51.73625183105469,0.4667699933052063,359.0,0.0,0.0,0,,2,1707576353,0,0,0,
,,0,,,0,52,,,0,51.31993865966797,-0.5542140007019043,359.0,0.0,0.0,0,,2,1707576458,0,1,0,
,,0,,,0,FESX-69518,,,0,51.944252014160156,1.2881759405136108,359.0,0.0,0.0,0,,2,1707504399,0,0,0,
VJ2c01c882c2646911353b8ed8892c1f82b2bf6c07,7444,0,14:10:00,20240210,0,FBRI-35692,,,0,51.42147445678711,-2.7001829147338867,98.0,0.0,0.0,61,,2,1707579157,0,0,0,
,,0,,,0,FYOR-36510,,,0,53.95350646972656,-1.139840006828308,359.0,0.0,0.0,0,,2,1707521230,0,0,0,
VJ6a5cf9733f2dc2b55c57ca0c4e3526563e40d3c9,80065,0,14:45:00,20240210,0,FBRI-36230,,,0,51.460323333740234,-2.5911409854888916,321.0,0.0,0.0,30,,2,1707579162,0,0,0,
,,0,,,0,FYOR-36507,,,0,53.95647430419922,-1.0813980102539062,359.0,0.0,0.0,0,,2,1707507905,0,0,0,
VJ9a01ec63a8144ff1957fb0c4eac00c4a5dc19f0c,3655,0,14:42:00,20240210,0,FBRI-36231,,,0,51.27738952636719,-2.498755931854248,202.0,0.0,0.0,37,,2,1707579154,0,0,0,
,,0,,,0,3239,,,0,53.59165954589844,-2.297179937362671,359.0,0.0,0.0,0,,2,1707524000,0,0,0,
VJ17674b0523ee6f6ad6da6a794b7ed9c2016558b9,6512,0,15:00:00,20240210,0,FYOR-36509,,,0,53.95367431640625,-1.0753610134124756,166.0,0.0,0.0,15,,2,1707579147,0,0,0,
,,0,,,0,74_-_DU60_LOJ,,,0,52.05921173095703,1.1542309522628784,359.0,0.0,0.0,0,,2,1707493810,0,0,0,
,,0,,,0,MH07_EPY,,,0,51.128196716308594,-2.742837905883789,359.0,0.0,0.0,0,,2,1707579169,0,0,0,
VJd7470eba5608292ab87985f2ff2aa606f29fcef5,10641,0,14:20:00,20240210,0,MH17_EGJ,,,0,53.65263748168945,-2.6287829875946045,359.0,0.0,0.0,66,,2,1707579098,0,0,0,
VJ4a141df2da3a104a33bb056016c96cbe99edafe4,6056,0,15:25:00,20240210,0,MK63XAW,,,0,53.761478424072266,-2.488028049468994,327.0,0.0,0.0,8,,2,1707579153,0,0,0,
VJ7e8db807a75d4d1507896b6522793b82c10238ca,8985,0,15:30:00,20240210,0,MM14_DWX,,,0,53.64997482299805,-2.6260950565338135,179.0,0.0,0.0,2,,2,1707579148,0,0,0,
VJ72ee4945f22b15f2a25e780dc950413121c9ca29,9947,0,14:24:00,20240210,0,MX67GYW,,,0,53.566505432128906,-2.0681610107421875,89.0,0.0,0.0,87,,2,1707579155,0,0,0,
VJ76c171c3b77f695163ddf59693f1b96e973273d7,10246,0,15:25:00,20240210,0,NK54DFD,,,0,52.11412811279297,-1.8817239999771118,272.0,0.0,0.0,2,,2,1707579145,0,0,0,
,,0,,,0,FYOR-36515,,,0,53.95656204223633,-1.08132803440094,359.0,0.0,0.0,0,,2,1707506103,0,0,0,
VJ8cfb32dc5dcc0e97bd28bf7c5086edb54337cd0d,5962,0,15:20:00,20240210,0,1683,,,0,50.80337905883789,-1.9416240453720093,158.0,0.0,0.0,13,,2,1707579153,0,0,0,
VJ1d1bd0eade9a82c6a1ef0734e12fc72a29df48c8,61700,0,15:15:00,20240210,0,1686,,,0,50.72722244262695,-1.8417359590530396,331.0,0.0,0.0,12,,2,1707579147,0,0,0,
,,0,,,0,SDVN-47520,,,0,51.079803466796875,-4.057048797607422,138.0,0.0,0.0,0,,2,1707572825,0,0,0,
,,0,,,0,BV73ZXC,,,0,52.40576171875,-1.8874319791793823,156.0,0.0,0.0,0,,2,1707579141,0,0,0,
,,0,,,0,Training_SV_1,,,0,50.6949577331543,-1.3018230199813843,359.0,0.0,0.0,0,,2,1707484571,0,0,0,
,,0,,,0,BV23ZVM,,,0,52.47501754760742,-1.8902339935302734,120.0,0.0,0.0,0,,2,1707521312,0,0,0,
,,0,,,0,SCOX-11751,,,0,51.788246154785156,-1.4830727577209473,0.0,0.0,0.0,0,,2,1707568942,0,0,0,
VJc2945bf75a8743b39b64d018ead6b6d3247253d5,4893,0,15:28:00,20240210,0,SDVN-10455,,,0,50.72453689575195,-3.5293757915496826,0.0,0.0,0.0,3,,2,1707579162,0,0,0,
,,0,,,0,D7EFA,,,0,51.69121551513672,-2.4569966793060303,92.0,0.0,0.0,0,,2,1707492895,0,0,0,
VJ192ea80d26e7fc1e06e8a1e96ca7033ab2035398,19854,0,15:15:00,20240210,0,FYOR-36528,,,0,53.95698928833008,-1.0779980421066284,319.0,0.0,0.0,16,,2,1707579171,0,0,0,
,,0,,,0,FYOR-36529,,,0,53.982730865478516,-1.0519779920578003,359.0,0.0,0.0,0,,2,1707579160,0,0,0,
VJf65f90761e6bce95bd99f5ee1c8d217912877194,6512,0,15:12:00,20240210,0,FYOR-39505,,,0,53.95643615722656,-1.083456039428711,359.0,0.0,0.0,11,,2,1707579161,0,0,0,
VJf65f90761e6bce95bd99f5ee1c8d217912877194,6512,0,15:12:00,20240210,0,FYOR-39507,,,0,53.956199645996094,-1.0813100337982178,359.0,0.0,0.0,10,,2,1707578826,0,0,0,
,,0,,,0,BJC1921,,,0,51.42848587036133,0.3385072946548462,233.0,0.0,0.0,0,,2,1707464905,0,0,0,
VJb794d6ba6103b2c76c20ec9f6d1a263743c275e1,4604,0,15:31:00,20240210,0,FYOR-39513,,,0,53.97566604614258,-1.0574129819869995,232.0,0.0,0.0,1,,2,1707579160,0,0,0,
VJa34acb4359ee0df8afe3c535b3244868da8e9698,5213,0,15:35:00,20240210,0,FYOR-39518,,,0,53.92903137207031,-1.1174529790878296,359.0,0.0,0.0,0,,1,1707579152,0,0,0,
VJ513cc6414c2a55bc70718eee804be1dbc917a490,17918,0,14:55:00,20240210,0,792,,,0,51.421634674072266,-1.1074999570846558,231.0,0.0,0.0,29,,2,1707579143,0,0,0,
,,0,,,0,FESX-47595,,,0,51.56884002685547,0.4587779939174652,359.0,0.0,0.0,0,,2,1707573216,0,0,0,
,,0,,,0,FESX-47523,,,0,51.518611907958984,0.6176300048828125,359.0,0.0,0.0,0,,2,1707571259,0,0,0,
,,0,,,0,BUS_1,,,0,52.7100715637207,-1.9990359544754028,359.0,0.0,0.0,0,,2,1707488860,0,0,0,
,,0,,,0,FYOR-39520,,,0,53.92396926879883,-1.0770050287246704,359.0,0.0,0.0,0,,2,1707507672,0,0,0,
,,0,,,0,FYOR-39504,,,0,53.953304290771484,-1.140043020248413,359.0,0.0,0.0,0,,2,1707510960,0,0,0,
VJ13d65c6875395a085c0eb84e8241dd0b048c554d,3666,0,15:15:00,20240210,0,FLEI-63529,,,0,52.64215087890625,-1.1227309703826904,182.0,0.0,0.0,20,,2,1707579164,0,0,0,
VJd22661063cf3c5d3716ee116dfb1dd88ce1f82d4,5213,0,17:52:00,20240209,0,FYOR-39512,,,0,53.957366943359375,-1.0815399885177612,359.0,0.0,0.0,7,,2,1707503459,0,0,0,
VJf1d57eee51aa644ee733e8504f07f3b63414d12e,6512,0,13:47:00,20240210,0,FYOR-39516,,,0,53.9239501953125,-1.077025055885315,359.0,0.0,0.0,0,,1,1707572818,0,0,0,
,,0,,,0,1144,,,0,50.69309616088867,-1.9325480461120605,359.0,0.0,0.0,0,,2,1707464193,0,0,0,
VJ4214e7345faabec2662910bb4aea1d60e8b1974b,57631,0,15:07:00,20240210,0,LN20_OPO,,,0,54.951995849609375,-1.553468942642212,122.0,0.0,0.0,18,,2,1707578929,0,0,0,
,,0,,,0,FESX-67750,,,0,51.73634338378906,0.4666849970817566,359.0,0.0,0.0,0,,2,1707468274,0,0,0,
VJ23c5f91877b12b5c8e0b380258629a2cca87a185,9714,0,15:25:00,20240210,0,LO70_KXC,,,0,54.93536376953125,-1.3687150478363037,355.0,0.0,0.0,2,,2,1707578926,0,0,0,
VJ528cc52acf6cc5f5d403d7d5cb460a1c5ccb2071,4746,0,15:21:00,20240210,0,LV73TWD,,,0,52.3958625793457,-1.9799280166625977,114.0,0.0,0.0,13,,2,1707579147,0,0,0,
VJe72b0bcbb7aee224eaf7a75a4b9ca10e6d13e17c,4746,0,15:05:00,20240210,0,LV73TYW,,,0,52.41603088378906,-1.9701910018920898,359.0,0.0,0.0,21,,2,1707579159,0,0,0,
VJb68c1aa9bf3bd1df3950cea2e0553880652e6a00,3145,0,15:30:00,20240210,0,FBRI-36808,,,0,51.43553161621094,-2.62648606300354,55.0,0.0,0.0,1,,2,1707579166,0,0,0,
VJ53677379f6c3970e23af790598564d850fe5b90e,3145,0,14:45:00,20240210,0,FBRI-36811,,,0,51.44623947143555,-2.616408109664917,255.0,0.0,0.0,16,,2,1707579167,0,0,0,
VJ3bde522a5f109fa9a33399493124a4209728dc4f,3145,0,15:00:00,20240210,0,FBRI-36813,,,0,51.45305633544922,-2.5972208976745605,179.0,0.0,0.0,12,,2,1707579152,0,0,0,
VJ9f49b05c17fee6c7b092bd51abca7e54d4c32d55,3605,0,15:16:00,20240210,0,FYOR-36512,,,0,53.94171905517578,-1.105051040649414,359.0,0.0,0.0,9,,2,1707579156,0,0,0,
VJ25561dd25380cbc8e3c7ce31fe3d3b147528e3ec,4604,0,12:19:00,20240210,0,FYOR-39503,,,0,53.957271575927734,-1.0851529836654663,265.0,0.0,0.0,5,,2,1707568401,0,0,0,
,,0,,,0,BN61_MYA,,,0,53.48567199707031,-2.0656940937042236,75.0,0.0,0.0,0,,2,1707494140,0,0,0,
,,0,,,0,TNXB-1897,,,0,52.51483917236328,-1.9018930196762085,204.0,0.0,0.0,0,,2,1707513727,0,0,0,
VJ2d75b3b93cce8354f9ab0a3761878a522ad3e25c,4604,0,15:07:00,20240210,0,FYOR-63651,,,0,53.95597839355469,-1.091879963874817,359.0,0.0,0.0,7,,2,1707579151,0,0,0,
,,0,,,0,419,,,0,53.73701095581055,-2.9626810550689697,359.0,0.0,0.0,0,,2,1707504427,0,0,0,
VJ0bac6c77be1c740c6aea243e2dcf53f6ce1d725d,4642,0,15:19:00,20240210,0,636,,,0,51.886600494384766,-0.4448409974575043,284.0,0.0,0.0,2,,2,1707579145,0,0,0,
,,0,,,0,643,,,0,52.62388610839844,-1.0834980010986328,138.0,0.0,0.0,0,,2,1707579153,0,0,0,
VJ9904cf6b3828e31dd4a22d4c2b810837379513ae,74925,0,15:22:00,20240210,0,1692,,,0,50.721431732177734,-1.8673609495162964,52.0,0.0,0.0,5,,2,1707579164,0,0,0,
VJ6d019eae7b712532f52198c453b302a09252c49b,17966,0,08:00:00,20240210,0,204,,,0,51.45799255371094,-0.9711260199546814,359.0,0.0,0.0,0,,1,1707552486,0,0,0,
VJ2724351d7d73bed64c08e3e5c3a79ff56ffdd21d,14625,0,15:15:00,20240210,0,4334,,,0,51.4404296875,0.3256109952926636,221.0,0.0,0.0,13,,2,1707579136,0,0,0,
VJ4d274d5ff1f891d9b97c191162a8161adc8ae99f,85774,0,15:20:00,20240210,0,434,,,0,51.40212631225586,-1.061231017112732,57.0,0.0,0.0,13,,2,1707579143,0,0,0,
VJ89a48e1b792ac27c618b2f0af669a101ab3f2ca5,657,0,15:25:00,20240210,0,4407,,,0,52.51755142211914,-1.8482680320739746,25.0,0.0,0.0,7,,2,1707579163,0,0,0,
VJ5149005b93c7fd05650e582275cb15b77ef2cf5b,657,0,14:25:00,20240210,0,4408,,,0,52.634769439697266,-1.6960309743881226,359.0,0.0,0.0,51,,2,1707579143,0,0,0,
VJa87c84d5891e210ebc4b3985f079c53551001947,87102,0,15:05:00,20240210,0,441,,,0,53.857242584228516,-2.982028007507324,359.0,0.0,0.0,28,,2,1707579152,0,0,0,
VJ4c053ea92e8afc7ed3d6c31b69d8d0dc3d612f8b,10230,0,15:08:00,20240210,0,FBRI-36816,,,0,51.3861083984375,-2.429095983505249,260.0,0.0,0.0,15,,2,1707579159,0,0,0,
,,0,,,0,FBRI-36817,,,0,51.37788772583008,-2.3586699962615967,40.0,0.0,0.0,0,,2,1707579141,0,0,0,
VJ9c291d999f937ff6fdd281305114df468264be73,10230,0,15:12:00,20240210,0,FBRI-36818,,,0,51.43605422973633,-2.5543179512023926,120.0,0.0,0.0,9,,2,1707579142,0,0,0,
,,0,,,0,FBRI-36819,,,0,51.45928955078125,-2.592858076095581,359.0,0.0,0.0,0,,2,1707579165,0,0,0,
VJ0fd79b5f06345abae5b75892082a7710a45c1e8b,10230,0,14:53:00,20240210,0,FBRI-36820,,,0,51.429893493652344,-2.541088104248047,295.0,0.0,0.0,26,,2,1707579162,0,0,0,
,,0,,,0,TCVW-E151,,,0,52.29532241821289,-1.5353399515151978,354.0,0.0,0.0,0,,2,1707578723,0,0,0,
VJ07bc274b4a67982859a42f1617e47b5e7c4a79d3,22582,0,15:25:00,20240210,0,69_-_WP21FHB,,,0,53.86741638183594,-1.9370650053024292,334.0,0.0,0.0,10,,2,1707579165,0,0,0,
VJ8bb6beaceb48674da07b8a07134b11893f3b3bd4,17958,0,15:15:00,20240210,0,905,,,0,51.4536247253418,-0.9290329813957214,126.0,0.0,0.0,11,,2,1707579161,0,0,0,
,,0,,,0,7208,,,0,51.88222122192383,-0.41532599925994873,359.0,0.0,0.0,0,,2,1707575104,0,0,0,
VJa60069fafc4257160deeb43cc3d94eaa294cda95,17844,0,14:30:00,20240210,0,906,,,0,51.45286178588867,-0.9272210001945496,352.0,0.0,0.0,47,,2,1707579146,0,0,0,
,,0,,,0,BUSC,,,0,52.093170166015625,-0.27207151055336,13.0,0.0,0.0,0,,2,1707579130,0,0,0,
VJ3343093573c795285040a895f4887c1b4e1dc47e,3144,0,19:20:00,20240209,0,FBRI-36822,,,0,51.50554656982422,-2.5402979850769043,251.0,0.0,0.0,10,,2,1707507616,0,0,0,
,,0,,,0,6002,,,0,53.52335739135742,-2.2877449989318848,359.0,0.0,0.0,0,,2,1707509026,0,0,0,
,,0,,,0,CG09_BUS,,,0,51.694576263427734,-2.2124180793762207,359.0,0.0,0.0,0,,2,1707578037,0,0,0,
VJ9f96a32225709121fd88827cb1306a765e7e917a,7728,0,14:50:00,20240210,0,NL63_XZW,,,0,50.799434661865234,-3.1898789405822754,359.0,0.0,0.0,36,,2,1707579161,0,0,0,
,,0,,,0,NX71SCO,,,0,53.9080924987793,-2.752840995788574,169.0,0.0,0.0,0,,2,1707579166,0,0,0,
VJc1de881b4794cb5fc9c404a7dd2cef130956886c,59215,0,15:10:00,20240210,0,SN16_OGV,,,0,52.18691635131836,-2.217164993286133,359.0,0.0,0.0,22,,2,1707579015,0,0,0,
,,0,,,0,SN16_OVM_318,,,0,51.62108612060547,0.3048180043697357,359.0,0.0,0.0,0,,2,1707579137,0,0,0,
,,0,,,0,TCVW-E123,,,0,52.408878326416016,-1.5396950244903564,120.0,0.0,0.0,0,,2,1707579102,0,0,0,
,,0,,,0,TCVW-E139,,,0,52.42681121826172,-1.492087960243225,222.0,0.0,0.0,0,,2,1707579104,0,0,0,
,,0,,,0,TCVW-E150,,,0,52.4105339050293,-1.5142580270767212,270.0,0.0,0.0,0,,2,1707579102,0,0,0,
VJb4804747fa3b69706a20306b0fe1aec72a0fca73,80765,0,15:19:00,20240210,0,SDVN-10462,,,0,50.553672790527344,-3.6757750511169434,180.0,0.0,0.0,5,,2,1707579118,0,0,0,
VJc15b79e7e28ad404b242fc96a47dfdd2269e5a60,11668,0,15:25:00,20240209,0,AE57_CMZ,,,0,52.058719635009766,-2.6910150051116943,359.0,0.0,0.0,23,,2,1707494828,0,0,0,
VJ3623ab68b4a16abd0f212893105f32673c94dbdf,9689,0,15:10:00,20240210,0,MX14_FUT,,,0,51.75895690917969,-0.5599709749221802,304.0,0.0,0.0,21,,2,1707579140,0,0,0,
,,0,,,0,ML62_OGY_925,,,0,51.889163970947266,0.26323801279067993,359.0,0.0,0.0,0,,2,1707513873,0,0,0,
VJ94404f7c917375a69302808990680d638c350bda,18892,0,15:17:00,20240210,0,NH11_BUS,,,0,53.584739685058594,-0.6538659930229187,11.0,0.0,0.0,25,,2,1707579167,0,0,0,
VJ7b37e0bf9e883d89a174d6df92566248a8347ac2,529,0,15:05:00,20240210,0,NH15_BUS,,,0,53.55229187011719,-0.4880410134792328,304.0,0.0,0.0,21,,2,1707579168,0,0,0,
,,0,,,0,RU71BUS,,,0,52.76516342163086,-0.8849130272865295,359.0,0.0,0.0,0,,2,1707579159,0,0,0,
VJab1eff8c84cec0fe6d85ad981c53e460da6d6d55,12360,0,15:15:00,20240210,0,730_-_YX68UJS,,,0,53.68785095214844,-1.8784860372543335,253.0,0.0,0.0,21,,2,1707579150,0,0,0,
,,0,,,0,2746_-_PN57LGF,,,0,53.596099853515625,-1.850803017616272,359.0,0.0,0.0,0,,2,1707493243,0,0,0,
VJaea69c5413c07d59b9af14798d4eae3be5962210,6330,0,14:33:00,20240210,0,RO23_ODT,,,0,53.87473678588867,-2.3931450843811035,359.0,0.0,0.0,47,,2,1707579139,0,0,0,
,,0,,,0,TPL926,,,0,51.75052261352539,-0.22117599844932556,359.0,0.0,0.0,0,,2,1707494177,0,0,0,
,,0,,,0,RE_21_YVP._27,,,0,50.840362548828125,0.16630500555038452,359.0,0.0,0.0,0,,2,1707570847,0,0,0,
VJd1f366e32f12cfddec3bad0453b08a80f4ead346,75806,0,15:27:00,20240210,0,RO23_OFB,,,0,54.77671813964844,-1.5755939483642578,342.0,0.0,0.0,1,,2,1707579139,0,0,0,
,,0,,,0,NH04_BUS,,,0,53.55306625366211,-0.49302801489830017,18.0,0.0,0.0,0,,2,1707577042,0,0,0,
,,0,,,0,NH13_BUS,,,0,53.590660095214844,-0.6443799734115601,359.0,0.0,0.0,0,,2,1707578130,0,0,0,
,,0,,,0,WVL1,,,0,51.794708251953125,-0.17263300716876984,359.0,0.0,0.0,0,,2,1707494348,0,0,0,
,,0,,,0,RV23_EZT,,,0,54.779441833496094,-1.580899953842163,359.0,0.0,0.0,0,,2,1707579158,0,0,0,
VJ83c74a2ed0b2e81b2cc0f7a603f1fa1badbbe048,10660,0,15:20:00,20240210,0,BV14TZY,,,0,52.379173278808594,-2.3042383193969727,243.0,0.0,0.0,10,,2,1707579166,0,0,0,
,,0,,,0,WVL2,,,0,51.687442779541016,-0.22998300194740295,359.0,0.0,0.0,0,,2,1707494544,0,0,0,
,,0,,,0,BV21_OOW,,,0,52.590694427490234,-3.8505210876464844,359.0,0.0,0.0,0,,2,1707579151,0,0,0,
VJ1221c43861c4cec1a6da1b2cd5fcb81e9add7b18,41538,0,14:50:00,20240210,0,FCWL-33302_-_WK18_CFP,,,0,50.25465774536133,-5.056519985198975,352.0,0.0,0.0,15,,2,1707579153,0,0,0,
,,0,,,0,SCGL-18436,,,0,51.54255676269531,-1.9033777713775635,246.0,0.0,0.0,0,,2,1707512898,0,0,0,
,,0,,,0,TE715,,,0,51.31180191040039,-0.6243248581886292,319.0,0.0,0.0,0,,2,1707494141,0,0,0,
VJ57148d74d498ee51c45be8b752a789bf6213407d,4757,0,10:45:00,20240209,0,2960,,,0,53.425018310546875,-2.3247950077056885,359.0,0.0,0.0,32,,2,1707478100,0,0,0,
,,0,,,0,SK21_FKF,,,0,53.523441314697266,-1.1394809484481812,359.0,0.0,0.0,0,,2,1707577480,0,0,0,
,,0,,,0,BN64_CNY,,,0,52.37977981567383,1.0870449542999268,359.0,0.0,0.0,0,,2,1707492775,0,0,0,
VJe2d4aa421f247b20b270bbc347fd57822289db94,32450,0,15:00:00,20240210,0,FBRI-36833,,,0,51.42095947265625,-2.6312499046325684,244.0,0.0,0.0,15,,2,1707579151,0,0,0,
,,0,,,0,SCGL-28742,,,0,51.89865493774414,-2.079023838043213,0.0,0.0,0.0,0,,2,1707539264,0,0,0,
,,0,,,0,FBRI-36834,,,0,51.458717346191406,-2.593174934387207,359.0,0.0,0.0,0,,2,1707579156,0,0,0,
VJb1486af1fe54e5d33d825d971560d358fd6fc200,72223,0,15:30:00,20240210,0,SJ16_BGZ,,,0,55.04216766357422,-1.4461339712142944,278.0,0.0,0.0,2,,2,1707579148,0,0,0,
VJ4a580d805de7f1885e454e0b21c782cb0c24c565,79756,0,07:52:00,20240209,0,GB23JBZ,,,0,52.65170669555664,-1.7037379741668701,359.0,0.0,0.0,16,,1,1707466255,0,0,0,
,,0,,,0,RX_22_SBO_-_28,,,0,50.8407096862793,0.16507600247859955,359.0,0.0,0.0,0,,2,1707573681,0,0,0,
,,0,,,0,79_-_YX63_ZVW,,,0,52.05685043334961,1.1507459878921509,359.0,0.0,0.0,0,,2,1707579168,0,0,0,
VJe2f5a6a1a82a082edd0e8e194697eee5d6bcf771,71152,0,15:10:00,20240210,0,802_-_BV18XZB,,,0,54.010005950927734,-1.5440499782562256,264.0,0.0,0.0,29,,2,1707579164,0,0,0,
,,0,,,0,FBRI-36832,,,0,51.38682174682617,-2.7099199295043945,359.0,0.0,0.0,0,,2,1707577511,0,0,0,
VJ7178cef22829239e89173f656d7828f2ce33a0a5,39010,0,05:10:00,20240210,0,TNXB-6836,,,0,52.4760856628418,-1.8780720233917236,168.0,0.0,0.0,0,,1,1707542384,0,0,0,
VJfed11b5e255427ec507e6794170eedab9731cfd3,1017,0,15:40:00,20240209,0,SF54_JUO,,,0,52.72780227661133,0.11168500036001205,359.0,0.0,0.0,17,,2,1707497186,0,0,0,
VJa10a475a8a6f0a2b62f507bf44754a8dec79c13c,9568,0,15:20:00,20240210,0,1738,,,0,50.7516975402832,-1.8431910276412964,359.0,0.0,0.0,5,,1,1707579160,0,0,0,
VJ2a2cc22ec6d91ac20654988952aebd517716447e,3873,0,15:13:00,20240210,0,1741,,,0,50.756622314453125,-1.3088099956512451,55.0,0.0,0.0,18,,2,1707579159,0,0,0,
